config,fid,seed,reported_best,true_best,reached,crashed,real_evals,counted_evals,stage,gens,zero_hq_rows
fix_A2+A3,23,15,-10.536404572933101,-10.536404572933101,True,,11231,9545,2,1024,2
fix_A2+A3,23,16,-10.536402280605252,-10.536402280605252,True,,5575,4530,2,120,0
fix_A2+A3,23,17,-10.536403359998856,-10.536403359998856,True,,6860,5585,2,126,1
fix_A2+A3,23,18,-10.536403411045198,-10.536403411045198,True,,10794,9190,2,1021,1
fix_A2+A3,23,19,-10.536407000711453,-10.536407000711453,True,,6096,5000,2,121,2
fix_A2+A3,23,20,-10.536402833188875,-10.536402833188875,True,,6600,5410,2,124,2
fix_A2+A3,23,21,-10.53640393008193,-10.53640393008193,True,,7086,5820,2,126,5
fix_A2+A3,23,22,-10.536402725019917,-10.536402725019917,True,,6365,5175,2,124,3
fix_A2+A3,23,23,-10.536401836191066,-10.536401836191066,True,,11578,9875,2,1023,3
fix_A2+A3,23,24,-10.536407224023904,-10.536407224023904,True,,8830,7245,2,134,2
fix_A2+A3,23,25,-10.536402646548272,-10.536402646548272,True,,14377,12065,2,152,3
fix_A2+A3,23,26,-10.536401160291652,-10.536401160291652,True,,5206,4180,2,120,1
fix_A2+A3,23,27,-10.536405803768266,-10.536405803768266,True,,5740,4670,2,121,5
fix_A2+A3,23,28,-10.53640755219882,-10.53640755219882,True,,6173,5030,2,123,2
fix_A2+A3,23,29,-10.536408459931483,-10.536408459931483,True,,6841,5585,2,126,1
fix_A2+A3,23,30,-10.536400063195632,-10.536400063195632,True,,12003,10285,2,1026,4
all_fixed,1,1,2.483523417135028,2.483523417135028,False,,25001,21195,2,1106,0
all_fixed,1,2,2.49023987570583,2.49023987570583,False,,25001,21110,2,1123,0
all_fixed,1,3,10.017121467320349,10.017121467320349,False,,25001,21040,2,1124,0
all_fixed,1,4,115.00545035118469,115.00545035118469,False,,25001,21025,2,1145,0
all_fixed,1,5,64.08169190511316,64.08169190511316,False,,25001,21125,2,1148,0
all_fixed,1,6,151.72341068312986,151.72341068312986,False,,25001,20675,2,414,0
all_fixed,1,7,2.93293783609161,2.93293783609161,False,,25001,21115,2,1117,0
all_fixed,1,8,55.80093495897879,55.80093495897879,False,,25001,21060,2,1196,0
all_fixed,1,9,50.142052577897154,50.142052577897154,False,,25001,21100,2,1115,0
all_fixed,1,10,54.51891844344737,54.51891844344737,False,,25001,21065,2,1233,0
all_fixed,1,11,73.54946705132579,73.54946705132579,False,,25001,21020,2,1142,0
all_fixed,1,12,18.00443898797295,18.00443898797295,False,,25001,21075,2,1149,0
all_fixed,1,13,72.05287418944873,72.05287418944873,False,,25001,20685,2,511,0
all_fixed,1,14,11.152542574045095,11.152542574045095,False,,25000,21095,2,1157,0
all_fixed,1,15,13.96399155901895,13.96399155901895,False,,25001,21060,2,1120,0
all_fixed,1,16,4.980797709348548,4.980797709348548,False,,25001,21085,2,1197,0
all_fixed,1,17,44.3416886266888,44.3416886266888,False,,25001,21100,2,1122,0
all_fixed,1,18,13.49600419812409,13.49600419812409,False,,25001,20680,2,471,0
all_fixed,1,19,51.72674470597668,51.72674470597668,False,,25001,21085,2,1121,0
all_fixed,1,20,68.68987356915832,68.68987356915832,False,,25001,21090,2,1169,0
all_fixed,1,21,13.38270107354798,13.38270107354798,False,,25001,21120,2,1125,0
all_fixed,1,22,29.93324899711643,29.93324899711643,False,,25001,21070,2,1107,0
all_fixed,1,23,29.586573632091195,29.586573632091195,False,,25001,21080,2,1114,0
all_fixed,1,24,26.85514404938448,26.85514404938448,False,,25001,21100,2,1172,0
all_fixed,1,25,146.37033241880863,146.37033241880863,False,,25001,21035,2,1133,0
all_fixed,1,26,4.563945670934547,4.563945670934547,False,,25001,21150,2,1154,0
all_fixed,1,27,63.28462930553444,63.28462930553444,False,,25001,21065,2,1193,0
all_fixed,1,28,65.74225413952342,65.74225413952342,False,,25001,21070,2,1205,0
all_fixed,1,29,102.58502243123326,102.58502243123326,False,,25001,21105,2,1166,0
all_fixed,1,30,14.189132051511333,14.189132051511333,False,,25001,21050,2,1159,0
all_fixed,2,1,2.8857971459033935,2.8857971459033935,False,,25001,20675,2,483,0
all_fixed,2,2,5.6777540444654795,5.6777540444654795,False,,25001,21010,2,1185,0
all_fixed,2,3,1.6431267979416995,1.6431267979416995,False,,25001,20720,2,400,0
all_fixed,2,4,1.2173751305700202,1.2173751305700202,False,,25001,20745,2,408,0
all_fixed,2,5,4.876967268631841,4.876967268631841,False,,25001,20685,2,391,0
all_fixed,2,6,1.166461263977533,1.166461263977533,False,,25001,20740,2,402,0
all_fixed,2,7,0.993103376443257,0.993103376443257,False,,25001,21145,2,1100,0
all_fixed,2,8,3.878604306676829,3.878604306676829,False,,25001,21060,2,1128,0
all_fixed,2,9,0.9986920493731103,0.9986920493731103,False,,25001,20780,2,261,0
all_fixed,2,10,3.069868003119001,3.069868003119001,False,,25001,20680,2,370,0
all_fixed,2,11,2.016513413636999,2.016513413636999,False,,25001,21070,2,1106,0
all_fixed,2,12,2.9648196822113126,2.9648196822113126,False,,25001,21030,2,1151,0
all_fixed,2,13,2.691405873598908,2.691405873598908,False,,25001,21100,2,1153,0
all_fixed,2,14,3.458377001234847,3.458377001234847,False,,25001,21035,2,1258,0
all_fixed,2,15,1.465336054169737,1.465336054169737,False,,25001,21010,2,1147,0
all_fixed,2,16,1.1622756534215055,1.1622756534215055,False,,25001,21120,2,1140,0
all_fixed,2,17,6.483761207588229,6.483761207588229,False,,25001,20685,2,556,0
all_fixed,2,18,1.4596715051922677,1.4596715051922677,False,,25001,20715,2,431,0
all_fixed,2,19,5.026896072889873,5.026896072889873,False,,25001,21030,2,1215,0
all_fixed,2,20,4.406176717168234,4.406176717168234,False,,25001,20680,2,459,0
all_fixed,2,21,1.321993858780604,1.321993858780604,False,,25001,21090,2,1167,0
all_fixed,2,22,3.3990117917674705,3.3990117917674705,False,,25001,21020,2,1118,0
all_fixed,2,23,1.8908706418975576,1.8908706418975576,False,,25000,21005,2,1126,0
all_fixed,2,24,1.4471524816697046,1.4471524816697046,False,,25001,20665,2,453,0
all_fixed,2,25,7.355418414078235,7.355418414078235,False,,25001,20975,2,1187,0
all_fixed,2,26,1.2338378197551316,1.2338378197551316,False,,25001,20720,2,451,0
all_fixed,2,27,1.8326565735479186,1.8326565735479186,False,,25001,21100,2,1146,0
all_fixed,2,28,2.3892329625903703,2.3892329625903703,False,,25001,20990,2,1127,0
all_fixed,2,29,1.8693405451279386,1.8693405451279386,False,,25001,20780,2,418,0
all_fixed,2,30,1.6266481946886642,1.6266481946886642,False,,25000,20750,2,458,0
all_fixed,3,1,786.1258368624801,786.1258368624801,False,,25001,21070,2,1106,0
all_fixed,3,2,137.48995463040453,137.48995463040453,False,,25001,21025,2,1104,0
all_fixed,3,3,332.9685410005337,332.9685410005337,False,,25001,21090,2,1122,0
all_fixed,3,4,1139.8301640368306,1139.8301640368306,False,,25001,20760,2,1138,0
all_fixed,3,5,15.51697739344815,15.51697739344815,False,,25001,21160,2,1098,0
all_fixed,3,6,714.9143752856482,714.9143752856482,False,,25001,20835,2,1124,0
all_fixed,3,7,65.60821820937888,65.60821820937888,False,,25001,21060,2,1124,0
all_fixed,3,8,37.52232434694337,37.52232434694337,False,,25001,21130,2,1099,0
all_fixed,3,9,1378.3922147351836,1378.3922147351836,False,,25001,20680,2,341,0
all_fixed,3,10,91.77353092083983,91.77353092083983,False,,25001,20965,2,1109,0
all_fixed,3,11,55.10656362676111,55.10656362676111,False,,25001,20950,2,1109,0
all_fixed,3,12,1019.2398884004346,1019.2398884004346,False,,25001,20965,2,1141,0
all_fixed,3,13,33.75453047197158,33.75453047197158,False,,25001,20970,2,1098,0
all_fixed,3,14,622.2924209816746,622.2924209816746,False,,25001,20960,2,1123,0
all_fixed,3,15,1351.9220734333865,1351.9220734333865,False,,25001,20685,2,376,0
all_fixed,3,16,44.9221151025098,44.9221151025098,False,,25001,20720,2,437,0
all_fixed,3,17,28.94925994152145,28.94925994152145,False,,25001,21090,2,1114,0
all_fixed,3,18,34.237025319596434,34.237025319596434,False,,25001,21080,2,1102,0
all_fixed,3,19,40.385234116316084,40.385234116316084,False,,25001,20740,2,320,0
all_fixed,3,20,107.49642891989471,107.49642891989471,False,,25001,21035,2,1103,0
all_fixed,3,21,70.3563223204713,70.3563223204713,False,,25001,21055,2,1156,0
all_fixed,3,22,4164.1692872696985,4164.1692872696985,False,,25001,20935,2,1125,0
all_fixed,3,23,134.80655388463006,134.80655388463006,False,,25001,21060,2,1114,0
all_fixed,3,24,35.879011931158885,35.879011931158885,False,,25000,21030,2,1096,0
all_fixed,3,25,498.8664154164505,498.8664154164505,False,,25001,20895,2,1138,0
all_fixed,3,26,11.687195631251559,11.687195631251559,False,,25001,21035,2,1084,0
all_fixed,3,27,708.6550961063817,708.6550961063817,False,,25001,20885,2,1110,0
all_fixed,3,28,50.33236039808683,50.33236039808683,False,,25001,21040,2,1116,0
all_fixed,3,29,1906.9531999688766,1906.9531999688766,False,,25000,21015,2,1134,0
all_fixed,3,30,64.83642977597574,64.83642977597574,False,,25001,20700,2,360,0
all_fixed,4,1,3.969507086696618,3.969507086696618,False,,25001,21110,2,1104,0
all_fixed,4,2,1.6957341894778994,1.6957341894778994,False,,25001,21140,2,1111,0
all_fixed,4,3,1.6338311937736953,1.6338311937736953,False,,25001,20765,2,249,0
all_fixed,4,4,0.6985043153300965,0.6985043153300965,False,,25001,20735,2,343,0
all_fixed,4,5,1.8051328945528045,1.8051328945528045,False,,25001,21175,2,1091,0
all_fixed,4,6,1.5192174667988005,1.5192174667988005,False,,25001,20720,2,254,0
all_fixed,4,7,0.7586046620599841,0.7586046620599841,False,,25001,21055,2,1092,0
all_fixed,4,8,1.9893501822958264,1.9893501822958264,False,,25001,21075,2,1103,0
all_fixed,4,9,1.606407339020049,1.606407339020049,False,,25001,20725,2,267,0
all_fixed,4,10,4.189519170955212,4.189519170955212,False,,25001,21145,2,1100,0
all_fixed,4,11,1.7231350854999312,1.7231350854999312,False,,25001,21090,2,1104,0
all_fixed,4,12,1.9379798344663106,1.9379798344663106,False,,25001,21120,2,1115,0
all_fixed,4,13,1.0538166443354435,1.0538166443354435,False,,25001,20690,2,230,0
all_fixed,4,14,1.3917546830892948,1.3917546830892948,False,,25001,20755,2,246,0
all_fixed,4,15,1.109758673431948,1.109758673431948,False,,25001,21145,2,1099,0
all_fixed,4,16,1.687078645802439,1.687078645802439,False,,25001,21105,2,1093,0
all_fixed,4,17,2.5194977604842705,2.5194977604842705,False,,25001,21140,2,1098,0
all_fixed,4,18,3.003990510021799,3.003990510021799,False,,25001,21140,2,1099,0
all_fixed,4,19,2.468453511354433,2.468453511354433,False,,25001,21065,2,1118,0
all_fixed,4,20,1.3797868358795855,1.3797868358795855,False,,25001,21105,2,1107,0
all_fixed,4,21,1.6876578600169259,1.6876578600169259,False,,25001,21080,2,1101,0
all_fixed,4,22,2.276189922527326,2.276189922527326,False,,25001,21115,2,1110,0
all_fixed,4,23,1.822559224774211,1.822559224774211,False,,25001,21065,2,1107,0
all_fixed,4,24,2.224381088384044,2.224381088384044,False,,25001,21085,2,1108,0
all_fixed,4,25,2.1232592119928557,2.1232592119928557,False,,25001,20700,2,314,0
all_fixed,4,26,0.880934908532516,0.880934908532516,False,,25001,21125,2,1099,0
all_fixed,4,27,0.8815519783000612,0.8815519783000612,False,,25001,21180,2,1094,0
all_fixed,4,28,3.152859319162212,3.152859319162212,False,,25001,20730,2,349,0
all_fixed,4,29,1.2006778404154197,1.2006778404154197,False,,25001,20725,2,244,0
all_fixed,4,30,1.860588385421418,1.860588385421418,False,,25001,20730,2,263,0
all_fixed,5,1,6681.5029555917545,6681.5029555917545,False,,25001,20680,2,474,0
all_fixed,5,2,21264.71006054136,21264.71006054136,False,,25001,21050,2,1181,0
all_fixed,5,3,118051.23972498097,118051.23972498097,False,,25001,21055,2,1228,0
all_fixed,5,4,1650.6153157236472,1650.6153157236472,False,,25001,21045,2,1220,0
all_fixed,5,5,137570.5609250223,137570.5609250223,False,,25001,21060,2,1272,0
all_fixed,5,6,25715.658573370583,25715.658573370583,False,,25001,21070,2,1151,0
all_fixed,5,7,9680.745379218659,9680.745379218659,False,,25001,20685,2,488,0
all_fixed,5,8,2881.4153373619047,2881.4153373619047,False,,25001,20680,2,465,0
all_fixed,5,9,12519.40796987392,12519.40796987392,False,,25001,20680,2,419,0
all_fixed,5,10,213795.92607536446,213795.92607536446,False,,25001,21060,2,1123,0
all_fixed,5,11,30897.686616395687,30897.686616395687,False,,25001,20685,2,493,0
all_fixed,5,12,38318.266614486805,38318.266614486805,False,,25001,21065,2,1208,0
all_fixed,5,13,2608.876107304055,2608.876107304055,False,,25001,20685,2,476,0
all_fixed,5,14,218.94801353643493,218.94801353643493,False,,25001,21125,2,1128,0
all_fixed,5,15,10641.095454029792,10641.095454029792,False,,25001,21060,2,1199,0
all_fixed,5,16,6106.979573594186,6106.979573594186,False,,25001,21050,2,1186,0
all_fixed,5,17,55974.60000839152,55974.60000839152,False,,25001,21065,2,1245,0
all_fixed,5,18,345.2970754375486,345.2970754375486,False,,25001,21230,2,1101,0
all_fixed,5,19,968.1517210825599,968.1517210825599,False,,25001,21095,2,1152,0
all_fixed,5,20,21016.681966720913,21016.681966720913,False,,25001,20690,2,502,0
all_fixed,5,21,51962.33446689045,51962.33446689045,False,,25001,21055,2,1220,0
all_fixed,5,22,9942.122180315271,9942.122180315271,False,,25001,21080,2,1252,0
all_fixed,5,23,138271.96224266177,138271.96224266177,False,,25001,20695,2,510,0
all_fixed,5,24,11013.768713764874,11013.768713764874,False,,25001,21130,2,1123,0
all_fixed,5,25,18910.05333354188,18910.05333354188,False,,25001,20715,2,430,0
all_fixed,5,26,31470.14478581507,31470.14478581507,False,,25001,21055,2,1127,0
all_fixed,5,27,665.7718132927414,665.7718132927414,False,,25001,21060,2,1129,0
all_fixed,5,28,41643.116892619095,41643.116892619095,False,,25001,21080,2,1268,0
all_fixed,5,29,9000.31586623624,9000.31586623624,False,,25001,21110,2,1165,0
all_fixed,5,30,44402.6886495641,44402.6886495641,False,,25001,20715,2,442,0
all_fixed,6,1,41.0,41.0,False,,25001,21310,2,1089,0
all_fixed,6,2,298.0,298.0,False,,25001,21140,2,1115,0
all_fixed,6,3,47.0,47.0,False,,25000,21155,2,218,0
all_fixed,6,4,86.0,86.0,False,,25001,21155,2,1094,0
all_fixed,6,5,34.0,34.0,False,,25001,21310,2,1090,0
all_fixed,6,6,60.0,60.0,False,,25001,20980,2,229,0
all_fixed,6,7,62.0,62.0,False,,25001,21330,2,1090,0
all_fixed,6,8,135.0,135.0,False,,25001,20965,2,220,0
all_fixed,6,9,5.0,5.0,False,,25001,21970,2,1072,0
all_fixed,6,10,55.0,55.0,False,,25001,21245,2,1090,0
all_fixed,6,11,144.0,144.0,False,,25001,21180,2,1103,0
all_fixed,6,12,39.0,39.0,False,,25001,21285,2,1097,0
all_fixed,6,13,38.0,38.0,False,,25001,21415,2,1087,0
all_fixed,6,14,159.0,159.0,False,,25001,21220,2,1094,0
all_fixed,6,15,48.0,48.0,False,,25001,21410,2,1092,0
all_fixed,6,16,17.0,17.0,False,,25001,21615,2,196,0
all_fixed,6,17,127.0,127.0,False,,25001,21150,2,1106,0
all_fixed,6,18,106.0,106.0,False,,25001,21205,2,1100,0
all_fixed,6,19,67.0,67.0,False,,25001,20985,2,223,0
all_fixed,6,20,10.0,10.0,False,,25001,21510,2,1079,0
all_fixed,6,21,195.0,195.0,False,,25001,21245,2,1093,0
all_fixed,6,22,102.0,102.0,False,,25001,21290,2,1101,0
all_fixed,6,23,104.0,104.0,False,,25001,21260,2,1088,0
all_fixed,6,24,53.0,53.0,False,,25001,21305,2,1088,0
all_fixed,6,25,24.0,24.0,False,,25001,21165,2,210,0
all_fixed,6,26,124.0,124.0,False,,25001,21225,2,1099,0
all_fixed,6,27,26.0,26.0,False,,25001,21375,2,1087,0
all_fixed,6,28,52.0,52.0,False,,25001,21435,2,1093,0
all_fixed,6,29,36.0,36.0,False,,25001,21365,2,1093,0
all_fixed,6,30,71.0,71.0,False,,25001,21225,2,1092,0
all_fixed,7,1,0.0027297799979612643,0.9703759591595474,False,,25001,21165,2,188,0
all_fixed,7,2,0.033073745061559925,0.6325301370352191,False,,25001,21035,2,190,0
all_fixed,7,3,0.004316915397128109,0.21694568373523895,False,,25001,21130,2,1066,0
all_fixed,7,4,0.005837098604559722,0.47408053537322425,False,,25001,21300,2,185,0
all_fixed,7,5,0.0024400764356059847,0.7247681781672471,False,,25001,21365,2,183,0
all_fixed,7,6,0.005452257755011966,0.7418223818002319,False,,25001,20985,2,1067,0
all_fixed,7,7,0.0011501621228231316,0.7736518595317442,False,,25001,21365,2,183,0
all_fixed,7,8,0.011015875927030643,0.0378809565447263,False,,25001,21200,2,189,0
all_fixed,7,9,0.011838067162425457,0.30489587271212065,False,,25001,21045,2,189,0
all_fixed,7,10,0.004860016886401877,0.9946787406346028,False,,25001,21265,2,186,0
all_fixed,7,11,0.0005156757149405681,0.5179067429789154,False,,25001,21165,2,1065,0
all_fixed,7,12,0.0023453427998812943,0.3724797853027805,False,,25001,21365,2,183,0
all_fixed,7,13,0.003143539341392061,0.5790790304333614,False,,25001,21365,2,183,0
all_fixed,7,14,0.013382116545484327,0.8614541195553745,False,,25001,21265,2,186,0
all_fixed,7,15,0.0016332435674398236,0.02260814621157997,False,,25001,21230,2,186,0
all_fixed,7,16,0.0026957642205986667,0.15201556297310434,False,,25001,21465,2,180,0
all_fixed,7,17,0.007443151498921669,0.9853487897707743,False,,25001,21070,2,186,0
all_fixed,7,18,0.005955876484469173,0.577792440710983,False,,25001,21400,2,182,0
all_fixed,7,19,0.004622873358029778,0.6670755357770415,False,,25001,21265,2,186,0
all_fixed,7,20,0.0012540269082180597,0.7754964865339569,False,,25000,21300,2,185,0
all_fixed,7,21,0.007972617228480446,0.49139702563706106,False,,25001,21200,2,189,0
all_fixed,7,22,0.003289148451938201,0.5474140750523984,False,,25001,21200,2,188,0
all_fixed,7,23,0.001902123578969064,0.22460394005001533,False,,25001,21280,2,185,0
all_fixed,7,24,0.0029054920487174823,0.09180236898984806,False,,25001,21275,2,185,0
all_fixed,7,25,0.011975317227360926,0.9504550623846947,False,,25001,21100,2,1067,0
all_fixed,7,26,0.0017238101412284444,0.24639215359593722,False,,25001,21365,2,183,0
all_fixed,7,27,0.003880855380640251,0.9308703809013337,False,,25001,21200,2,187,0
all_fixed,7,28,0.0014547809160416754,0.6631243772590791,False,,25001,21300,2,184,0
all_fixed,7,29,0.001595990226245082,0.9417954607174749,False,,25001,21400,2,182,0
all_fixed,7,30,0.0009376616320815159,0.3938619925799032,False,,25001,21365,2,183,0
all_fixed,8,1,-15023.610514436452,-15023.610514436452,False,,25001,20865,2,234,0
all_fixed,8,2,-12025.779840533263,-12025.779840533263,False,,25001,20935,2,208,0
all_fixed,8,3,-14962.030947674706,-14962.030947674706,False,,25001,20870,2,223,0
all_fixed,8,4,-14984.233028227993,-14984.233028227993,False,,25001,21000,2,205,0
all_fixed,8,5,-12017.019308243376,-12017.019308243376,False,,25001,20800,2,249,0
all_fixed,8,6,-17927.32352731202,-17927.32352731202,False,,25001,21100,2,196,0
all_fixed,8,7,-17294.129754647216,-17294.129754647216,False,,25001,21230,2,188,0
all_fixed,8,8,-14802.914332585186,-14802.914332585186,False,,25001,20865,2,237,0
all_fixed,8,9,-16540.108894061348,-16540.108894061348,False,,25001,21400,2,182,0
all_fixed,8,10,-14975.073724948552,-14975.073724948552,False,,25001,21175,2,1083,0
all_fixed,8,11,-14976.50208821357,-14976.50208821357,False,,25001,21035,2,198,0
all_fixed,8,12,-14953.664941757761,-14953.664941757761,False,,25001,20970,2,211,0
all_fixed,8,13,-14953.693928934283,-14953.693928934283,False,,25001,20830,2,227,0
all_fixed,8,14,-12012.245659502749,-12012.245659502749,False,,25001,20835,2,275,0
all_fixed,8,15,-13597.10124191412,-13597.10124191412,False,,25001,21485,2,1067,0
all_fixed,8,16,-14952.212136404803,-14952.212136404803,False,,25001,20870,2,218,0
all_fixed,8,17,-14935.529689504225,-14935.529689504225,False,,25001,20830,2,242,0
all_fixed,8,18,-15010.419829158911,-15010.419829158911,False,,25001,21175,2,1085,0
all_fixed,8,19,-14997.424590813258,-14997.424590813258,False,,25001,20865,2,218,0
all_fixed,8,20,-14974.509215571976,-14974.509215571976,False,,25001,21115,2,1091,0
all_fixed,8,21,-14480.735737700898,-14480.735737700898,False,,25001,21535,2,179,0
all_fixed,8,22,-16504.424247488078,-16504.424247488078,False,,25001,21000,2,202,0
all_fixed,8,23,-12025.345813433089,-12025.345813433089,False,,25001,20670,2,234,0
all_fixed,8,24,-16047.188797423152,-16047.188797423152,False,,25001,21370,2,183,0
all_fixed,8,25,-14962.855682832373,-14962.855682832373,False,,25001,21235,2,187,0
all_fixed,8,26,-14978.510320914751,-14978.510320914751,False,,25001,20865,2,227,0
all_fixed,8,27,-14931.168359876081,-14931.168359876081,False,,25001,20935,2,214,0
all_fixed,8,28,-14960.932510560093,-14960.932510560093,False,,25001,20800,2,288,0
all_fixed,8,29,-15035.794703090092,-15035.794703090092,False,,25001,21235,2,187,0
all_fixed,8,30,-14693.894723107918,-14693.894723107918,False,,25001,21205,2,1081,0
all_fixed,9,1,107.26572595806113,107.26572595806113,False,,25001,21155,2,1100,0
all_fixed,9,2,102.78158307530884,102.78158307530884,False,,25001,21315,2,1078,0
all_fixed,9,3,56.31911798314758,56.31911798314758,False,,25001,21275,2,1083,0
all_fixed,9,4,3.6102463948485024,3.6102463948485024,False,,25001,20815,2,294,0
all_fixed,9,5,30.41034841619205,30.41034841619205,False,,25001,21160,2,1095,0
all_fixed,9,6,1.7838598379578343,1.7838598379578343,False,,25001,21215,2,1099,0
all_fixed,9,7,8.813666725335565,8.813666725335565,False,,25001,21315,2,1084,0
all_fixed,9,8,29.309415418692083,29.309415418692083,False,,25001,21260,2,1085,0
all_fixed,9,9,27.2897574171638,27.2897574171638,False,,25001,21355,2,1079,0
all_fixed,9,10,53.837795641221874,53.837795641221874,False,,25001,21265,2,1086,0
all_fixed,9,11,57.69786437087163,57.69786437087163,False,,25001,21095,2,1098,0
all_fixed,9,12,1.4189077280703373,1.4189077280703373,False,,25001,21120,2,1109,0
all_fixed,9,13,5.010806483754493,5.010806483754493,False,,25001,21135,2,1133,0
all_fixed,9,14,6.391273463685025,6.391273463685025,False,,25001,21145,2,1107,0
all_fixed,9,15,9.205786324496671,9.205786324496671,False,,25001,21185,2,190,0
all_fixed,9,16,41.173606477181806,41.173606477181806,False,,25001,21085,2,1093,0
all_fixed,9,17,3.2190284744650057,3.2190284744650057,False,,25001,21085,2,1112,0
all_fixed,9,18,42.172197307668114,42.172197307668114,False,,25001,21190,2,1092,0
all_fixed,9,19,28.437076335031804,28.437076335031804,False,,25001,21275,2,1085,0
all_fixed,9,20,54.08390874502112,54.08390874502112,False,,25001,21145,2,1113,0
all_fixed,9,21,102.60128722151711,102.60128722151711,False,,25001,21290,2,1084,0
all_fixed,9,22,52.94252872905827,52.94252872905827,False,,25001,21195,2,1090,0
all_fixed,9,23,203.47129925736965,203.47129925736965,False,,25001,21395,2,1074,0
all_fixed,9,24,22.745585769162176,22.745585769162176,False,,25001,21200,2,1098,0
all_fixed,9,25,21.037140715656676,21.037140715656676,False,,25001,20915,2,284,0
all_fixed,9,26,10.457940288538452,10.457940288538452,False,,25001,21100,2,1126,0
all_fixed,9,27,27.838953324295005,27.838953324295005,False,,25001,21155,2,1096,0
all_fixed,9,28,37.2369244210542,37.2369244210542,False,,25001,20745,2,388,0
all_fixed,9,29,17.56149797289737,17.56149797289737,False,,25001,21275,2,1082,0
all_fixed,9,30,61.035454455185516,61.035454455185516,False,,25001,21320,2,1080,0
all_fixed,10,1,2.640239415466667,2.640239415466667,False,,25001,20675,2,502,0
all_fixed,10,2,2.184374267838536,2.184374267838536,False,,25001,21065,2,1157,0
all_fixed,10,3,0.9189079237975588,0.9189079237975588,False,,25001,21045,2,1115,0
all_fixed,10,4,2.279550813253302,2.279550813253302,False,,25001,20710,2,461,0
all_fixed,10,5,2.5212743584058015,2.5212743584058015,False,,25001,21090,2,1124,0
all_fixed,10,6,4.445370302643333,4.445370302643333,False,,25000,21090,2,1164,0
all_fixed,10,7,2.7877842523413148,2.7877842523413148,False,,25001,21050,2,1107,0
all_fixed,10,8,2.8404211091627123,2.8404211091627123,False,,25001,21070,2,1158,0
all_fixed,10,9,2.025490621954351,2.025490621954351,False,,25001,21050,2,1145,0
all_fixed,10,10,0.508761555856712,0.508761555856712,False,,25001,21060,2,1175,0
all_fixed,10,11,2.1560385983712433,2.1560385983712433,False,,25001,20725,2,355,0
all_fixed,10,12,3.173752923122628,3.173752923122628,False,,25001,21050,2,1118,0
all_fixed,10,13,0.43648292900239527,0.43648292900239527,False,,25001,21205,2,1112,0
all_fixed,10,14,1.9419599098167173,1.9419599098167173,False,,25001,21045,2,1142,0
all_fixed,10,15,2.802180074164401,2.802180074164401,False,,25001,21040,2,1157,0
all_fixed,10,16,0.7454432683931214,0.7454432683931214,False,,25001,20750,2,480,0
all_fixed,10,17,2.802608809450526,2.802608809450526,False,,25001,21120,2,1125,0
all_fixed,10,18,2.6322967816059415,2.6322967816059415,False,,25001,21060,2,1177,0
all_fixed,10,19,3.0748545262885547,3.0748545262885547,False,,25001,20985,2,1138,0
all_fixed,10,20,1.2956048174471353,1.2956048174471353,False,,25001,20750,2,378,0
all_fixed,10,21,1.1260391095114746,1.1260391095114746,False,,25001,21120,2,1109,0
all_fixed,10,22,1.6181514634602014,1.6181514634602014,False,,25001,20690,2,372,0
all_fixed,10,23,0.828573619953382,0.828573619953382,False,,25001,21095,2,1107,0
all_fixed,10,24,1.8255185426713934,1.8255185426713934,False,,25001,20715,2,374,0
all_fixed,10,25,2.3079530485607163,2.3079530485607163,False,,25001,21040,2,1155,0
all_fixed,10,26,3.3035756762831885,3.3035756762831885,False,,25001,21060,2,1097,0
all_fixed,10,27,0.32429150891644243,0.32429150891644243,False,,25001,20720,2,459,0
all_fixed,10,28,0.7310349586892824,0.7310349586892824,False,,25001,21115,2,1113,0
all_fixed,10,29,2.430388006732923,2.430388006732923,False,,25001,21145,2,1129,0
all_fixed,10,30,0.5546674027026204,0.5546674027026204,False,,25001,21085,2,1171,0
all_fixed,11,1,1.508619985516684,1.508619985516684,False,,25001,21090,2,1194,0
all_fixed,11,2,1.0317466274451157,1.0317466274451157,False,,25001,21110,2,1110,0
all_fixed,11,3,1.0901536882869804,1.0901536882869804,False,,25001,21040,2,1124,0
all_fixed,11,4,2.0350490531608476,2.0350490531608476,False,,25001,21025,2,1145,0
all_fixed,11,5,1.5767351492735413,1.5767351492735413,False,,25001,21125,2,1148,0
all_fixed,11,6,2.3655106960894443,2.3655106960894443,False,,25001,20675,2,414,0
all_fixed,11,7,0.9389040346612868,0.9389040346612868,False,,25001,21115,2,1129,0
all_fixed,11,8,1.5022084146307146,1.5022084146307146,False,,25001,21060,2,1196,0
all_fixed,11,9,1.9901631638460129,1.9901631638460129,False,,25001,21025,2,1121,0
all_fixed,11,10,1.202258018203318,1.202258018203318,False,,25001,21090,2,1178,0
all_fixed,11,11,1.665236014055599,1.665236014055599,False,,25001,21060,2,1162,0
all_fixed,11,12,1.41768431353662,1.41768431353662,False,,25001,20685,2,450,0
all_fixed,11,13,1.6484758647493898,1.6484758647493898,False,,25001,20690,2,511,0
all_fixed,11,14,1.115972895200236,1.115972895200236,False,,25001,21095,2,1170,0
all_fixed,11,15,1.122533097824045,1.122533097824045,False,,25001,21060,2,1121,0
all_fixed,11,16,1.0542076904453987,1.0542076904453987,False,,25001,21090,2,1157,0
